metric_id,pillar,category,metric_name,unit,value_2023,value_2024,target_2024,status,data_source,confidence,business_unit,framework_tags
S24,Social,Workforce,Skill Development — Reskilling Hours — Business Unit — Packaging,hrs,0.157,0.164,0.155,Met,HRIS / EHS register (BU: BIZ-PCK),0.92,BIZ-PCK,SOX 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Business Unit — Renewables Division,hrs,0.263,0.248,0.25,On Track,HRIS / EHS register (BU: BIZ-RNW),0.96,BIZ-RNW,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Business Unit — Hydrogen Pilot,hrs,0.179,0.235,0.211,Met,HRIS / EHS register (BU: BIZ-HYD),0.9,BIZ-HYD,CSRD ESRS S1
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — Corporate Finance,hrs,0.331,0.393,0.401,On Track,HRIS / EHS register (BU: FNC-COR),0.9,FNC-COR,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — Procurement,hrs,0.101,0.115,0.113,Met,HRIS / EHS register (BU: FNC-PRC),0.94,FNC-PRC,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — Human Resources,hrs,0.211,0.223,0.262,Not Met,HRIS / EHS register (BU: FNC-HRM),0.85,FNC-HRM,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — IT & Digital,hrs,0.199,0.171,0.2,Not Met,HRIS / EHS register (BU: FNC-IT),0.9,FNC-IT,SASB-RT-CH
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — Legal & Compliance,hrs,0.205,0.244,0.232,Met,HRIS / EHS register (BU: FNC-LGL),0.83,FNC-LGL,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — Communications,hrs,0.244,0.297,0.293,Met,HRIS / EHS register (BU: FNC-COM),0.8,FNC-COM,BRSR Principal 6
S24,Social,Workforce,Skill Development — Reskilling Hours — Function — CSR & Sustainability,hrs,0.251,0.329,0.314,Met,HRIS / EHS register (BU: FNC-CSR),0.82,FNC-CSR,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — West India,hrs,0.267,0.22,0.258,Not Met,HRIS / EHS register (BU: REG-WST),0.86,REG-WST,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — North India,hrs,0.181,0.223,0.198,Met,HRIS / EHS register (BU: REG-NTH),0.96,REG-NTH,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — South India,hrs,0.337,0.379,0.336,Met,HRIS / EHS register (BU: REG-STH),0.88,REG-STH,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — East India,hrs,0.213,0.231,0.205,Met,HRIS / EHS register (BU: REG-EST),0.95,REG-EST,SASB-RT-CH
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — International (ME + APAC),hrs,0.097,0.105,0.11,On Track,HRIS / EHS register (BU: REG-INT),0.8,REG-INT,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — Europe,hrs,0.116,0.149,0.144,Met,HRIS / EHS register (BU: REG-EUR),0.9,REG-EUR,CSRD ESRS S1
S24,Social,Workforce,Skill Development — Reskilling Hours — Region — Americas,hrs,0.185,0.21,0.205,Met,HRIS / EHS register (BU: REG-AMR),0.95,REG-AMR,BRSR Principal 5
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Net-Zero 2050,hrs,0.178,0.19,0.18,Met,HRIS / EHS register (BU: PJT-NETZ),0.88,PJT-NETZ,IFRS S2
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Circular Economy,hrs,0.174,0.157,0.185,Not Met,HRIS / EHS register (BU: PJT-CIRC),0.92,PJT-CIRC,BRSR Principal 5
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Water Stewardship,hrs,0.396,0.352,0.374,Not Met,HRIS / EHS register (BU: PJT-WTR),0.82,PJT-WTR,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — DEI Acceleration,hrs,0.202,0.207,0.21,On Track,HRIS / EHS register (BU: PJT-DEI),0.8,PJT-DEI,BRSR Principal 6
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Process Safety,hrs,0.146,0.125,0.147,Not Met,HRIS / EHS register (BU: PJT-SAF),0.78,PJT-SAF,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Digital Twin Rollout,hrs,0.128,0.136,0.122,Met,HRIS / EHS register (BU: PJT-DIG),0.89,PJT-DIG,BRSR Principal 5
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Carbon Capture Pilot,hrs,0.237,0.252,0.299,Not Met,HRIS / EHS register (BU: PJT-CCS),0.89,PJT-CCS,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — EV Fleet Transition,hrs,0.118,0.134,0.129,Met,HRIS / EHS register (BU: PJT-EVS),0.92,PJT-EVS,IFRS S2
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Renewable PPA Expansion,hrs,0.062,0.072,0.068,Met,HRIS / EHS register (BU: PJT-RNW),0.93,PJT-RNW,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Bio-feedstock Sourcing,hrs,0.139,0.188,0.167,Met,HRIS / EHS register (BU: PJT-BIO),0.89,PJT-BIO,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Independent Assurance,hrs,0.321,0.327,0.326,Met,HRIS / EHS register (BU: PJT-AUD),0.9,PJT-AUD,GRI 303
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Code of Conduct Refresh,hrs,0.337,0.346,0.319,Met,HRIS / EHS register (BU: PJT-COC),0.79,PJT-COC,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Whistleblower Strengthening,hrs,0.135,0.144,0.157,Not Met,HRIS / EHS register (BU: PJT-WHB),0.81,PJT-WHB,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Tax Transparency,hrs,0.082,0.075,0.081,Not Met,HRIS / EHS register (BU: PJT-TAX),0.88,PJT-TAX,SOX 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Cybersecurity Hardening,hrs,0.083,0.087,0.098,Not Met,HRIS / EHS register (BU: PJT-CYB),0.81,PJT-CYB,CSRD ESRS E1
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Data Privacy Programme,hrs,0.326,0.311,0.345,Not Met,HRIS / EHS register (BU: PJT-DAT),0.78,PJT-DAT,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Living Wage Audit,hrs,0.191,0.22,0.194,Met,HRIS / EHS register (BU: PJT-LIV),0.82,PJT-LIV,SOX 404
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Community Investment,hrs,0.081,0.091,0.102,Not Met,HRIS / EHS register (BU: PJT-COM),0.83,PJT-COM,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Programme — Human Rights Salience,hrs,0.096,0.123,0.113,Met,HRIS / EHS register (BU: PJT-HRT),0.91,PJT-HRT,CSRD ESRS E1
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — BRSR (SEBI India),hrs,0.414,0.38,0.392,On Track,HRIS / EHS register (BU: FW-BRSR),0.82,FW-BRSR,SASB-RT-CH
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — CSRD ESRS (EU),hrs,0.097,0.082,0.095,Not Met,HRIS / EHS register (BU: FW-CSRD),0.93,FW-CSRD,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — CDP Climate,hrs,0.243,0.225,0.267,Not Met,HRIS / EHS register (BU: FW-CDP),0.88,FW-CDP,SEC-CLIM SX-14
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — CDP Water,hrs,0.088,0.111,0.099,Met,HRIS / EHS register (BU: FW-CDPW),0.93,FW-CDPW,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — TCFD,hrs,0.156,0.181,0.167,Met,HRIS / EHS register (BU: FW-TCFD),0.88,FW-TCFD,SEC-CLIM SX-14
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — TNFD,hrs,0.208,0.189,0.215,Not Met,HRIS / EHS register (BU: FW-TNFD),0.91,FW-TNFD,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — SBTi Validation,hrs,0.093,0.086,0.097,Not Met,HRIS / EHS register (BU: FW-SBTI),0.96,FW-SBTI,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — GRI Universal,hrs,0.209,0.187,0.214,Not Met,HRIS / EHS register (BU: FW-GRI),0.83,FW-GRI,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — SASB Chemicals,hrs,0.103,0.1,0.103,On Track,HRIS / EHS register (BU: FW-SASB),0.92,FW-SASB,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Framework — IFRS S1/S2,hrs,0.058,0.062,0.064,On Track,HRIS / EHS register (BU: FW-IFRS),0.91,FW-IFRS,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Physical Climate Risk,hrs,0.182,0.176,0.185,On Track,HRIS / EHS register (BU: RSK-PHY),0.88,RSK-PHY,GRI 403
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Transition Climate Risk,hrs,0.164,0.194,0.206,Not Met,HRIS / EHS register (BU: RSK-TRN),0.78,RSK-TRN,SASB-RT-CH
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Water Stress Risk,hrs,0.178,0.186,0.21,Not Met,HRIS / EHS register (BU: RSK-WTR),0.96,RSK-WTR,TCFD-Metrics
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Biodiversity Risk,hrs,0.333,0.323,0.318,Met,HRIS / EHS register (BU: RSK-BIO),0.79,RSK-BIO,GRI 302
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Supplier Concentration Risk,hrs,0.334,0.347,0.406,Not Met,HRIS / EHS register (BU: RSK-SUP),0.97,RSK-SUP,GRI 306
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Cyber Risk,hrs,0.265,0.288,0.265,Met,HRIS / EHS register (BU: RSK-CYB),0.94,RSK-CYB,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Data Privacy Risk,hrs,0.133,0.128,0.142,Not Met,HRIS / EHS register (BU: RSK-DAT),0.8,RSK-DAT,GRI 303
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Regulatory Risk,hrs,0.238,0.293,0.299,On Track,HRIS / EHS register (BU: RSK-REG),0.92,RSK-REG,CSRD ESRS S1
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Litigation Risk,hrs,0.328,0.354,0.362,On Track,HRIS / EHS register (BU: RSK-LIT),0.85,RSK-LIT,CSRD ESRS G1
S24,Social,Workforce,Skill Development — Reskilling Hours — Risk Theme — Reputation Risk,hrs,0.102,0.124,0.117,Met,HRIS / EHS register (BU: RSK-REP),0.96,RSK-REP,GRI 306
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — B2B Industrial Customers,hrs,0.142,0.151,0.134,Met,HRIS / EHS register (BU: MKT-B2B),0.85,MKT-B2B,GRI 305
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — B2C Consumer,hrs,0.259,0.344,0.313,Met,HRIS / EHS register (BU: MKT-B2C),0.89,MKT-B2C,SASB-RT-CH
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — Export,hrs,0.14,0.169,0.171,On Track,HRIS / EHS register (BU: MKT-EXP),0.9,MKT-EXP,SOX 404
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — Public Sector,hrs,0.212,0.246,0.227,Met,HRIS / EHS register (BU: MKT-PSU),0.85,MKT-PSU,BRSR Principal 5
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — SMB Channel,hrs,0.382,0.432,0.381,Met,HRIS / EHS register (BU: MKT-SMB),0.87,MKT-SMB,GRI 303
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — OEM Tier-1,hrs,0.449,0.403,0.451,Not Met,HRIS / EHS register (BU: MKT-OEM),0.91,MKT-OEM,BRSR Principal 6
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — Distributor Network,hrs,0.242,0.24,0.251,On Track,HRIS / EHS register (BU: MKT-DST),0.8,MKT-DST,GRI 405
S24,Social,Workforce,Skill Development — Reskilling Hours — Market — Direct to Consumer,hrs,0.094,0.102,0.091,Met,HRIS / EHS register (BU: MKT-DTC),0.84,MKT-DTC,GRI 303
S25,Social,Customer,Product Sustainability Certifications — Corporate / HQ,count,0.295,0.376,0.35,Met,HRIS / EHS register (BU: HQ),0.83,HQ,SASB-RT-CH
S25,Social,Customer,Product Sustainability Certifications — Refinery — Hazira,count,0.11,0.151,0.138,Met,HRIS / EHS register (BU: REF-HZR),0.87,REF-HZR,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — Petchem — Jamnagar,count,0.521,0.477,0.56,Not Met,HRIS / EHS register (BU: PCH-JMG),0.85,PCH-JMG,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — Petchem — Vadodara,count,0.42,0.476,0.433,Met,HRIS / EHS register (BU: PCH-VDR),0.91,PCH-VDR,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Petchem — Paradip,count,0.325,0.452,0.412,Met,HRIS / EHS register (BU: PCH-PDP),0.92,PCH-PDP,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Petchem — Haldia,count,0.122,0.152,0.142,Met,HRIS / EHS register (BU: PCH-HLD),0.84,PCH-HLD,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — Petchem — Gandhar,count,0.549,0.642,0.651,On Track,HRIS / EHS register (BU: PCH-GDR),0.96,PCH-GDR,SASB-RT-CH
S25,Social,Customer,Product Sustainability Certifications — Petchem — Dahej,count,0.498,0.603,0.534,Met,HRIS / EHS register (BU: PCH-DHJ),0.85,PCH-DHJ,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Petchem — Nagothane,count,0.188,0.184,0.216,Not Met,HRIS / EHS register (BU: PCH-NGT),0.82,PCH-NGT,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Logistics — Visakhapatnam,count,0.229,0.202,0.23,Not Met,HRIS / EHS register (BU: LOG-VSP),0.93,LOG-VSP,IFRS S2
S25,Social,Customer,Product Sustainability Certifications — Logistics — Mangalore,count,0.156,0.138,0.159,Not Met,HRIS / EHS register (BU: LOG-MNG),0.91,LOG-MNG,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — Logistics — Kochi,count,0.336,0.391,0.403,On Track,HRIS / EHS register (BU: LOG-KCH),0.78,LOG-KCH,CSRD ESRS G1
S25,Social,Customer,Product Sustainability Certifications — Logistics — Nashik,count,0.312,0.323,0.352,Not Met,HRIS / EHS register (BU: LOG-NSK),0.91,LOG-NSK,GRI 305
S25,Social,Customer,Product Sustainability Certifications — Logistics — Kandla,count,0.322,0.328,0.316,Met,HRIS / EHS register (BU: LOG-KND),0.85,LOG-KND,CSRD-DM
S25,Social,Customer,Product Sustainability Certifications — Logistics — Tuticorin,count,0.205,0.205,0.212,On Track,HRIS / EHS register (BU: LOG-TUT),0.82,LOG-TUT,SOX 404
S25,Social,Customer,Product Sustainability Certifications — Distribution — Kolkata,count,0.218,0.294,0.263,Met,HRIS / EHS register (BU: DST-KOL),0.89,DST-KOL,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — Distribution — Hyderabad,count,0.287,0.266,0.303,Not Met,HRIS / EHS register (BU: DST-HYD),0.84,DST-HYD,SOX 404
S25,Social,Customer,Product Sustainability Certifications — Distribution — Lucknow,count,0.269,0.27,0.282,On Track,HRIS / EHS register (BU: DST-LKO),0.83,DST-LKO,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Distribution — Indore,count,0.533,0.485,0.565,Not Met,HRIS / EHS register (BU: DST-IND),0.92,DST-IND,GRI 303
S25,Social,Customer,Product Sustainability Certifications — R&D — Pune,count,0.162,0.195,0.176,Met,HRIS / EHS register (BU: RND-PUN),0.88,RND-PUN,SEC-CLIM SX-14
S25,Social,Customer,Product Sustainability Certifications — R&D — Bengaluru,count,0.229,0.203,0.22,Not Met,HRIS / EHS register (BU: RND-BLR),0.89,RND-BLR,SOX 302
S25,Social,Customer,Product Sustainability Certifications — R&D — Surat Polymer Lab,count,0.119,0.13,0.127,Met,HRIS / EHS register (BU: RND-SRT),0.89,RND-SRT,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — R&D — Hyderabad Catalysis,count,0.171,0.206,0.208,On Track,HRIS / EHS register (BU: RND-HYD),0.95,RND-HYD,GRI 305
S25,Social,Customer,Product Sustainability Certifications — Office — Chennai,count,0.37,0.352,0.357,On Track,HRIS / EHS register (BU: OFC-CHN),0.88,OFC-CHN,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Office — Delhi,count,0.389,0.43,0.406,Met,HRIS / EHS register (BU: OFC-DLH),0.82,OFC-DLH,CSRD ESRS G1
S25,Social,Customer,Product Sustainability Certifications — Office — Ahmedabad,count,0.193,0.219,0.248,Not Met,HRIS / EHS register (BU: OFC-AMD),0.8,OFC-AMD,BRSR Principal 5
S25,Social,Customer,Product Sustainability Certifications — Office — Kochi Sales,count,0.173,0.237,0.217,Met,HRIS / EHS register (BU: OFC-KCH),0.82,OFC-KCH,IFRS S2
S25,Social,Customer,Product Sustainability Certifications — Office — Coimbatore,count,0.094,0.125,0.115,Met,HRIS / EHS register (BU: OFC-CMB),0.9,OFC-CMB,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Office — Bhubaneswar,count,0.184,0.231,0.227,Met,HRIS / EHS register (BU: OFC-BBS),0.94,OFC-BBS,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Office — Jaipur,count,0.313,0.277,0.325,Not Met,HRIS / EHS register (BU: OFC-JPR),0.84,OFC-JPR,CSRD ESRS S1
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Polymers,count,0.488,0.588,0.599,On Track,HRIS / EHS register (BU: BIZ-PLM),0.9,BIZ-PLM,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Fuels,count,0.198,0.224,0.214,Met,HRIS / EHS register (BU: BIZ-FUE),0.86,BIZ-FUE,CSRD ESRS G1
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Lubricants,count,0.467,0.643,0.605,Met,HRIS / EHS register (BU: BIZ-LUB),0.81,BIZ-LUB,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Agrochemicals,count,0.225,0.256,0.269,On Track,HRIS / EHS register (BU: BIZ-AGR),0.97,BIZ-AGR,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Specialty Chemicals,count,0.498,0.467,0.535,Not Met,HRIS / EHS register (BU: BIZ-SPC),0.83,BIZ-SPC,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Packaging,count,0.108,0.126,0.112,Met,HRIS / EHS register (BU: BIZ-PCK),0.85,BIZ-PCK,GRI 403
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Renewables Division,count,0.089,0.102,0.093,Met,HRIS / EHS register (BU: BIZ-RNW),0.93,BIZ-RNW,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Business Unit — Hydrogen Pilot,count,0.192,0.256,0.239,Met,HRIS / EHS register (BU: BIZ-HYD),0.86,BIZ-HYD,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Function — Corporate Finance,count,0.412,0.431,0.428,Met,HRIS / EHS register (BU: FNC-COR),0.85,FNC-COR,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Function — Procurement,count,0.13,0.136,0.151,Not Met,HRIS / EHS register (BU: FNC-PRC),0.97,FNC-PRC,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Function — Human Resources,count,0.188,0.21,0.208,Met,HRIS / EHS register (BU: FNC-HRM),0.89,FNC-HRM,GRI 303
S25,Social,Customer,Product Sustainability Certifications — Function — IT & Digital,count,0.228,0.256,0.245,Met,HRIS / EHS register (BU: FNC-IT),0.82,FNC-IT,BRSR Principal 6
S25,Social,Customer,Product Sustainability Certifications — Function — Legal & Compliance,count,0.403,0.436,0.402,Met,HRIS / EHS register (BU: FNC-LGL),0.97,FNC-LGL,BRSR Principal 6
S25,Social,Customer,Product Sustainability Certifications — Function — Communications,count,0.274,0.298,0.328,Not Met,HRIS / EHS register (BU: FNC-COM),0.96,FNC-COM,GRI 303
S25,Social,Customer,Product Sustainability Certifications — Function — CSR & Sustainability,count,0.225,0.241,0.233,Met,HRIS / EHS register (BU: FNC-CSR),0.82,FNC-CSR,BRSR Principal 6
S25,Social,Customer,Product Sustainability Certifications — Region — West India,count,0.097,0.111,0.108,Met,HRIS / EHS register (BU: REG-WST),0.96,REG-WST,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Region — North India,count,0.406,0.478,0.513,Not Met,HRIS / EHS register (BU: REG-NTH),0.79,REG-NTH,BRSR Principal 6
S25,Social,Customer,Product Sustainability Certifications — Region — South India,count,0.342,0.323,0.333,On Track,HRIS / EHS register (BU: REG-STH),0.85,REG-STH,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Region — East India,count,0.361,0.43,0.383,Met,HRIS / EHS register (BU: REG-EST),0.91,REG-EST,GRI 305
S25,Social,Customer,Product Sustainability Certifications — Region — International (ME + APAC),count,0.239,0.264,0.276,On Track,HRIS / EHS register (BU: REG-INT),0.93,REG-INT,SASB-RT-CH
S25,Social,Customer,Product Sustainability Certifications — Region — Europe,count,0.318,0.36,0.407,Not Met,HRIS / EHS register (BU: REG-EUR),0.79,REG-EUR,GRI 302
S25,Social,Customer,Product Sustainability Certifications — Region — Americas,count,0.26,0.236,0.252,Not Met,HRIS / EHS register (BU: REG-AMR),0.93,REG-AMR,GRI 403
S25,Social,Customer,Product Sustainability Certifications — Programme — Net-Zero 2050,count,0.154,0.16,0.175,Not Met,HRIS / EHS register (BU: PJT-NETZ),0.88,PJT-NETZ,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Programme — Circular Economy,count,0.297,0.331,0.359,Not Met,HRIS / EHS register (BU: PJT-CIRC),0.86,PJT-CIRC,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Programme — Water Stewardship,count,0.394,0.424,0.404,Met,HRIS / EHS register (BU: PJT-WTR),0.78,PJT-WTR,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Programme — DEI Acceleration,count,0.145,0.164,0.154,Met,HRIS / EHS register (BU: PJT-DEI),0.93,PJT-DEI,BRSR Principal 5
S25,Social,Customer,Product Sustainability Certifications — Programme — Process Safety,count,0.508,0.559,0.5,Met,HRIS / EHS register (BU: PJT-SAF),0.93,PJT-SAF,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Programme — Digital Twin Rollout,count,0.556,0.647,0.703,Not Met,HRIS / EHS register (BU: PJT-DIG),0.97,PJT-DIG,CSRD-DM
S25,Social,Customer,Product Sustainability Certifications — Programme — Carbon Capture Pilot,count,0.286,0.294,0.302,On Track,HRIS / EHS register (BU: PJT-CCS),0.88,PJT-CCS,GRI 305
S25,Social,Customer,Product Sustainability Certifications — Programme — EV Fleet Transition,count,0.26,0.294,0.264,Met,HRIS / EHS register (BU: PJT-EVS),0.94,PJT-EVS,GRI 302
S25,Social,Customer,Product Sustainability Certifications — Programme — Renewable PPA Expansion,count,0.484,0.453,0.519,Not Met,HRIS / EHS register (BU: PJT-RNW),0.89,PJT-RNW,GRI 405
S25,Social,Customer,Product Sustainability Certifications — Programme — Bio-feedstock Sourcing,count,0.277,0.276,0.297,Not Met,HRIS / EHS register (BU: PJT-BIO),0.84,PJT-BIO,SASB-RT-CH
S25,Social,Customer,Product Sustainability Certifications — Programme — Independent Assurance,count,0.156,0.187,0.182,Met,HRIS / EHS register (BU: PJT-AUD),0.8,PJT-AUD,GRI 403
S25,Social,Customer,Product Sustainability Certifications — Programme — Code of Conduct Refresh,count,0.165,0.181,0.209,Not Met,HRIS / EHS register (BU: PJT-COC),0.91,PJT-COC,GRI 403
S25,Social,Customer,Product Sustainability Certifications — Programme — Whistleblower Strengthening,count,0.233,0.254,0.236,Met,HRIS / EHS register (BU: PJT-WHB),0.93,PJT-WHB,GRI 302
S25,Social,Customer,Product Sustainability Certifications — Programme — Tax Transparency,count,0.124,0.114,0.137,Not Met,HRIS / EHS register (BU: PJT-TAX),0.79,PJT-TAX,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Programme — Cybersecurity Hardening,count,0.329,0.3,0.331,Not Met,HRIS / EHS register (BU: PJT-CYB),0.81,PJT-CYB,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Programme — Data Privacy Programme,count,0.425,0.46,0.425,Met,HRIS / EHS register (BU: PJT-DAT),0.88,PJT-DAT,GRI 306
S25,Social,Customer,Product Sustainability Certifications — Programme — Living Wage Audit,count,0.572,0.568,0.62,Not Met,HRIS / EHS register (BU: PJT-LIV),0.94,PJT-LIV,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Programme — Community Investment,count,0.329,0.368,0.347,Met,HRIS / EHS register (BU: PJT-COM),0.9,PJT-COM,CSRD ESRS S1
S25,Social,Customer,Product Sustainability Certifications — Programme — Human Rights Salience,count,0.213,0.226,0.239,Not Met,HRIS / EHS register (BU: PJT-HRT),0.87,PJT-HRT,CSRD ESRS E1
S25,Social,Customer,Product Sustainability Certifications — Framework — BRSR (SEBI India),count,0.372,0.444,0.434,Met,HRIS / EHS register (BU: FW-BRSR),0.83,FW-BRSR,BRSR Principal 5
S25,Social,Customer,Product Sustainability Certifications — Framework — CSRD ESRS (EU),count,0.137,0.188,0.167,Met,HRIS / EHS register (BU: FW-CSRD),0.8,FW-CSRD,SOX 404
S25,Social,Customer,Product Sustainability Certifications — Framework — CDP Climate,count,0.179,0.179,0.202,Not Met,HRIS / EHS register (BU: FW-CDP),0.86,FW-CDP,SOX 302
S25,Social,Customer,Product Sustainability Certifications — Framework — CDP Water,count,0.404,0.452,0.409,Met,HRIS / EHS register (BU: FW-CDPW),0.81,FW-CDPW,BRSR Principal 5
S25,Social,Customer,Product Sustainability Certifications — Framework — TCFD,count,0.296,0.324,0.336,On Track,HRIS / EHS register (BU: FW-TCFD),0.8,FW-TCFD,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Framework — TNFD,count,0.408,0.447,0.419,Met,HRIS / EHS register (BU: FW-TNFD),0.91,FW-TNFD,GRI 302
S25,Social,Customer,Product Sustainability Certifications — Framework — SBTi Validation,count,0.328,0.278,0.329,Not Met,HRIS / EHS register (BU: FW-SBTI),0.82,FW-SBTI,IFRS S2
S25,Social,Customer,Product Sustainability Certifications — Framework — GRI Universal,count,0.486,0.468,0.513,Not Met,HRIS / EHS register (BU: FW-GRI),0.95,FW-GRI,TCFD-Metrics
S25,Social,Customer,Product Sustainability Certifications — Framework — SASB Chemicals,count,0.184,0.238,0.231,Met,HRIS / EHS register (BU: FW-SASB),0.8,FW-SASB,BRSR Principal 6
S25,Social,Customer,Product Sustainability Certifications — Framework — IFRS S1/S2,count,0.394,0.491,0.463,Met,HRIS / EHS register (BU: FW-IFRS),0.92,FW-IFRS,GRI 302
S25,Social,Customer,Product Sustainability Certifications — Risk Theme — Physical Climate Risk,count,0.564,0.51,0.606,Not Met,HRIS / EHS register (BU: RSK-PHY),0.94,RSK-PHY,GRI 302
